total_transactions,num_deposit,num_borrow,num_repay,num_redeem,num_liquidation,total_usd_deposit,total_usd_borrow,total_usd_repay,wallet,avg_tx_interval,repay_borrow_ratio
2,2,0,0,0,0,1.0239219539852864e-12,0.0,0.0,0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,629976.0,0.0
11,10,0,0,1,0,10540.590151310416,0.0,0.0,0x035032655b5b3784d359b56eb82c803bd971c582,1036143.2,0.0
4,1,1,1,1,0,18733.19807420731,6891.945234427832,6846.4003519404005,0x0350520a1e54dd49848db2ee24540713f2620c55,11.333333333333334,0.9933915780032729
2,2,0,0,0,0,2.0409638568382957e-12,0.0,0.0,0x03507501959de1df612099f3916f28d5b07bca4a,619648.0,0.0
15,12,0,0,3,0,78497.47065190169,0.0,0.0,0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,725180.9285714285,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x035110da0507fd99916c25eecfd1f1946a99741d,0.0,0.0
2,2,0,0,0,0,2.4905411185748654,0.0,0.0,0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,538155.0,0.0
255,82,45,67,60,1,6585.609574404396,523.7828858941679,305.72653893,0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,30907.32283464567,0.5836894391997625
82,48,19,6,9,0,5482446.480607693,305646.79776146094,305033.57313745096,0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,66251.62962962964,0.9979936821569825
49,17,10,11,11,0,27436.026307768097,107642.48255951563,106965.22174404867,0x0351c94cae69947448969ca8b6fef20dfe14203b,28240.5625,0.9937082386120879
1,1,0,0,0,0,15.854237614713927,0.0,0.0,0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,0.0,0.0
4,3,1,0,0,0,443.3751841164732,233.44631620870126,0.0,0x03526fc1075e3c4f3dceac665a7141606eb11ae9,577969.6666666666,0.0
2,2,0,0,0,0,2.3941688864687847e-12,0.0,0.0,0x0353e69aa5fecdc675ef74f4fd856588714edbdf,435042.0,0.0
17,8,2,3,4,0,555.091451287235,1.4993814903178246e-10,1.4980236288525282e-10,0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,56949.25,0.9990943856022869
1,0,0,0,1,0,0.0,0.0,0.0,0x035556926c0c52223142c174871df815ba6d770e,0.0,0.0
1,1,0,0,0,0,14.374019741232335,0.0,0.0,0x0355c584ff086058e20d4c1eb73ad2408c38cb04,0.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,0.0,0.0
2,2,0,0,0,0,1.6585361512204786,0.0,0.0,0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,563784.0,0.0
159,73,29,16,41,0,7033.712169690005,1517.0465890764578,1540.9314359841212,0x035648071a7ebb842fc55a01e44ce01ab8b844ed,44884.92405063291,1.015744306786388
48,25,16,4,3,0,2553.2085048078416,502.889242522622,300.23692988725395,0x0356ece0b66df94ba8448075d0aa26453dd406cc,136875.914893617,0.5970239657169601
2,1,0,0,1,0,9.469323012544014e-09,0.0,0.0,0x0356f20234bc49395be12b077d81d8565a1c1527,60.0,0.0
5,2,0,0,3,0,2.338142616284207e-10,0.0,0.0,0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,202697.5,0.0
4,1,3,0,0,0,1.0474512617617309,0.671508862588423,0.0,0x03572f17c8e8ac3d5e5f767bff74dca89f310225,635346.6666666666,0.0
3,3,0,0,0,0,2.1900245930385185,0.0,0.0,0x0357647aa1d02d4e7503d23eb7370dbccdec7117,439274.5,0.0
55,26,9,3,17,0,81275.81234380417,8.284374961836932e-08,5.766641909901171e-08,0x0357c980e66e6ef343a35715138b7670b0ae74c5,161010.72222222222,0.6960865408031347
13,3,0,0,10,0,215.73596836435564,0.0,0.0,0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,201727.33333333334,0.0
77,34,22,7,14,0,53442.224009739126,8.626437754916561e-08,8.626524329308949e-08,0x0357ee511a77d1981d2d79e076f9608be771c85b,122288.17105263157,1.0000100359377588
9,9,0,0,0,0,130.88522769123145,0.0,0.0,0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,413846.0,0.0
12,6,2,3,1,0,844.0603700664217,3.1013514373133837e-10,3.1024572156183983e-10,0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,96680.54545454546,1.0003565472431504
1,1,0,0,0,0,1.1636673670938474e-14,0.0,0.0,0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,0.0,0.0
3,1,1,1,0,0,535.2073444032005,1.0036328743361771e-10,1.0027231161244442e-10,0x035a38a537384f981b611cc598f9f36cdc3542dc,87025.0,0.9990935348622029
5,3,0,0,2,0,52.23890441829555,0.0,0.0,0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,172816.5,0.0
4,4,0,0,0,0,4.109491150001408,0.0,0.0,0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,141543.33333333334,0.0
1,1,0,0,0,0,0.1734266479297426,0.0,0.0,0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,0.0,0.0
5,2,1,1,1,0,4.0223115853224236e-10,65.3001171550001,65.0002819166756,0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,187.5,0.9954083506831575
15,3,5,6,1,0,221.24077345043514,5979.270016821638,6041.379328493858,0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,425511.14285714284,1.0103874405232556
57,21,13,8,15,0,702649.5119020372,522725.5476699835,526473.8695353046,0x035b32173c6beca69608dc1b5740bfec727c5d82,29862.535714285714,1.007170726363058
63,24,16,9,14,0,2835.458423002936,1268.5780737359817,1250.5750210939218,0x035bc96201666333294c5a04395bb3618a2b6a11,112282.2258064516,0.9858084787883488
137,65,28,9,35,0,86078.40718126525,60223.74367675819,30141.671456359367,0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,79766.75,0.5004948151038271
1,1,0,0,0,0,1.0261575328924053,0.0,0.0,0x035da46acd8cf44725c6541d688260e2a8d5cc10,0.0,0.0
8,3,2,2,1,0,485.0154424688638,8.476239155771831e-11,8.484200812573559e-11,0x035daa8f8ad585b1059d5fe5476e2bf4237218de,161141.7142857143,1.0009392911945276
1,1,0,0,0,0,1.1112046807465286e-12,0.0,0.0,0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,0.0,0.0
46,20,9,6,11,0,10324464.818104193,8329848.399117532,8412126.571925519,0x035e72ef297547349d8ce3573ebb8e10dc639816,92347.73333333334,1.0098775114342662
1,1,0,0,0,0,9.196846879277381e-12,0.0,0.0,0x035f0c9f6b5a3c07c158956b9eb91af830db9216,0.0,0.0
5,0,0,0,5,0,0.0,0.0,0.0,0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,32.5,0.0
10,3,1,2,3,1,1114.6857737875473,400.2769278366191,200.4834533120493,0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,208592.44444444444,0.500861876790162
1,1,0,0,0,0,69.12703339850852,0.0,0.0,0x035f54740a2b26337ef50b85786c2e246dbbaba4,0.0,0.0
1,1,0,0,0,0,0.17403328642593024,0.0,0.0,0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,0.0,0.0
27,10,2,1,13,1,19858.79731872829,11963.277439193778,5978.208069616794,0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,377301.07692307694,0.4997132349393774
9,5,4,0,0,0,5750.515295600384,2570.1825001298994,0.0,0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,3638.75,0.0
24,10,9,5,0,0,820.2568872495295,62.538992574015495,2.2064246239452815e-10,0x03607361b844e659f4e8846af200074e219513e2,314660.47826086957,3.528078296646619e-12
3,3,0,0,0,0,2008.106435501463,0.0,0.0,0x0360b9acda197703cb3040715c75659c38f13cf7,935199.5,0.0
1,1,0,0,0,0,1.8360283640541515,0.0,0.0,0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,0.0,0.0
52,14,15,11,12,0,128250.81570449256,16445.99757231187,16245.876393822506,0x036161ee78969e00d3ea480f2139357fd77247ac,100000.29411764706,0.9878316181423811
1,1,0,0,0,0,1.51358263046448e-10,0.0,0.0,0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,0.0,0.0
24,9,6,8,1,0,503.6585796653272,1.3601320587000797e-07,1.4903569987493371e-07,0x03630da783ae465b0afb812f7bc6374d677b0829,224126.39130434784,1.0957443354241039
1,1,0,0,0,0,1.0094332419180483,0.0,0.0,0x036328c52eccfc46d348e2a27da72ae48e00852d,0.0,0.0
1,1,0,0,0,0,3.2687567248149847,0.0,0.0,0x036345b8465096ac474b07e08b6117d8134ef847,0.0,0.0
2,1,1,0,0,0,0.01992987656286681,0.004634855014620189,0.0,0x0363839d89014a84d63a029b6c5d540344453b64,0.0,0.0
4,3,0,0,1,0,3.971165623411034,0.0,0.0,0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,2501063.0,0.0
53,38,9,1,5,0,1508.4694792860594,546.8837235896694,7.116568354223515e-11,0x0365ad837b20583a235b652cfce03987561c9948,111098.5,1.301294598330947e-13
1,0,0,0,1,0,0.0,0.0,0.0,0x036631a163767ec4b518ba3c234185811f7d9827,0.0,0.0
26,19,3,1,3,0,1420.2585677554416,1.0013998509667432e-09,4.068610283499056e-10,0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,114058.8,0.40629227970937415
1,0,0,0,1,0,0.0,0.0,0.0,0x036658b4a676c8458b34bbdfc7a8f1a092b44081,0.0,0.0
2,1,0,0,1,0,1.0486649063060965e-08,0.0,0.0,0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,12.0,0.0
144,31,43,30,40,0,88001.97303667956,3941057.521574894,2427192.835193157,0x036808e8efef543ac49c40a2b6d98f8f36798a91,8102.517482517483,0.615873486216771
1,1,0,0,0,0,0.19870575924468484,0.0,0.0,0x0368ca98437266a286e33042e6990dcde1450db3,0.0,0.0
1,1,0,0,0,0,1.3131206705965903,0.0,0.0,0x03692b33a187d69661b0f5b1cd0244702c340fe5,0.0,0.0
1,1,0,0,0,0,1496.5731202086204,0.0,0.0,0x036955e921822b666da7fb487370f7cbb115906e,0.0,0.0
2,2,0,0,0,0,2.2521683489091143e-12,0.0,0.0,0x03695ecfee68b3d537711d04d11de6a8f1329f6a,415836.0,0.0
1,1,0,0,0,0,0.20299753235635415,0.0,0.0,0x036962a84f8e3423918082c672d9ab18752c30c2,0.0,0.0
25,14,5,2,4,0,1478.8000350081732,2.5216747297344595e-10,3.873223052990232e-11,0x0369a18568f22c77ec0780cb9b79402e64fe8b89,121237.66666666667,0.15359725056205384
120,57,32,15,16,0,2402.501215165596,3.72560604483599e-09,1.681387316022645e-09,0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,55840.033613445376,0.4513057193347623
1,1,0,0,0,0,9.73778086602723e-12,0.0,0.0,0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,0.0,0.0
3,2,1,0,0,0,0.018356429693170032,9.998145757458103e-16,0.0,0x036ac8829034821015a1181efb8f8e4357af3df6,24.0,0.0
1,1,0,0,0,0,1.0182429614739998e-12,0.0,0.0,0x036baa2d91ee84b680177acbc391d554170f1ab6,0.0,0.0
1,1,0,0,0,0,1.4719653892649862,0.0,0.0,0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,0.0,0.0
1,1,0,0,0,0,1.3903009244531708e-12,0.0,0.0,0x036c3168619e6264ddd3523b978fddc2c84bc7d6,0.0,0.0
1,1,0,0,0,0,1.1013793965493882e-12,0.0,0.0,0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,0.0,0.0
4,0,0,0,4,0,0.0,0.0,0.0,0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,419229.3333333333,0.0
4,1,1,1,1,0,2891.6397939710296,893.5951021585016,893.5951021585016,0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,70.66666666666667,1.0
47,22,3,3,19,0,2297.6613172545594,55.40278025426412,3.8064091565631476e-10,0x036dbbd11bf2958377e459cb75fec9bb9944785a,206680.21739130435,6.87042985766077e-12
3,2,0,0,1,0,1.1861882904489358,0.0,0.0,0x036dce7f98c0a17da43db21d522969ea009fd301,1053820.0,0.0
12,6,0,0,6,0,3009.4729095691414,0.0,0.0,0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,29053.727272727272,0.0
1,1,0,0,0,0,1.2689317132642023e-12,0.0,0.0,0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,0.0,0.0
4,3,0,0,1,0,26323.700001318848,0.0,0.0,0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,1175804.0,0.0
4,1,1,1,1,0,4021.723115804084,6.939192093296437e-10,6.939192093296437e-10,0x036fcf32222c17667b562b427acb2bcd737a0db9,26.666666666666668,1.0
1,1,0,0,0,0,1.3220924064220225,0.0,0.0,0x037036f81ead07dc3f749e53c24d65d90247eb1d,0.0,0.0
1,1,0,0,0,0,1.0034946263460177e-11,0.0,0.0,0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,0.0,0.0
1,1,0,0,0,0,0.1609790160757049,0.0,0.0,0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,0.0,0.0
1,1,0,0,0,0,1.0377616148750703e-12,0.0,0.0,0x03709bd13f446ef4408347011cf3c0b457d848fa,0.0,0.0
7,4,2,1,0,0,10270.318240924327,1.9896447683195695e-09,4.968155693677186e-10,0x0371229099726879e47c045aca027e0a27d3c5d1,988771.3333333334,0.24970063866592787
2,1,1,0,0,0,0.04457365583719306,0.004979185652434623,0.0,0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,0.0,0.0
1,1,0,0,0,0,1.5789672672068862,0.0,0.0,0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,0.0,0.0
1,1,0,0,0,0,4.973320223487693,0.0,0.0,0x03725920246c11418ebdd11ffbb1661467616f81,0.0,0.0
2,1,1,0,0,0,0.0704451244580466,0.01408902489160932,0.0,0x03725af1b7357c622c2a91a28df41d8217941180,359.0,0.0
49,22,18,9,0,0,53003.8866601728,15686.780917098773,1007.0202543582953,0x03733ca219c6418adba6f120daca918eb3f67738,53385.708333333336,0.06419546876316935
21,10,7,2,0,2,100150.06921809251,33709.96056367317,7.765061163050233e-09,0x037343879ca2c1d0078038549ee042046f32243f,19744.1,2.303491618859408e-13
37,18,14,2,3,0,29351.708654346156,1.4149911296227925e-08,2.4316279610033252e-09,0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,179884.36111111112,0.17184757629198336
1,0,0,0,1,0,0.0,0.0,0.0,0x03750b3599a04179ea939217a8fc0be522bbe0d8,0.0,0.0
1,1,0,0,0,0,1.1872083148804038e-12,0.0,0.0,0x037582877a10e01ed2d34b2587b385b0bb44d675,0.0,0.0
3,1,0,0,2,0,6.41974797998849e-09,0.0,0.0,0x0375c3cdacf59035471566ff3e775b5f10d57ea1,2372755.0,0.0
1,1,0,0,0,0,1.0329023094821386e-10,0.0,0.0,0x0375dafe356324fa45e5993855508b6204279d9e,0.0,0.0
4,1,1,1,1,0,7108.289131382283,2539.9924728640012,2539.9924728640012,0x03761263846e6a598e667e6a573ed86fabff8953,30.0,1.0
1,1,0,0,0,0,1.7750242986900782e-12,0.0,0.0,0x03781270005438697bdd9296f9d96a209f8af93b,0.0,0.0
11,5,1,1,4,0,2297.8400703050056,301.1849159117786,303.2292815529165,0x037949068f0cff6d57d7253398e60577ccd86dd3,494825.6,1.0067877424569853
9,2,1,1,5,0,3065.7417216294357,1.5011473526358006e-09,1.502057651674034e-09,0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,317380.625,1.0006064021873902
1,1,0,0,0,0,9.548485088645361e-14,0.0,0.0,0x0379eec40a19d1a6c23bf323128bea4188985014,0.0,0.0
1,1,0,0,0,0,1.0553021750708644,0.0,0.0,0x037a0f059374030dca53c918177a9d4f11c75347,0.0,0.0
4,1,1,1,1,0,1671.6198655186809,631.1901774293469,631.1901774293469,0x037a28da412268621439c31fd0d54dbb511d47b4,50.0,1.0
14,11,0,0,3,0,8308.214216761935,0.0,0.0,0x037a3079e857e383454fefbea892fde12a2e83fd,70099.07692307692,0.0
12,2,3,4,3,0,2785.073742727795,4.247951514155118e-09,4.260220583790761e-09,0x037a43f01b3c2a2acd60510c1b893e94cb64333d,52446.0,1.002888232032489
1,1,0,0,0,0,1.6747928684386237,0.0,0.0,0x037a9d27797eeb292588aab2861c95242a6ed0e3,0.0,0.0
4,3,0,0,1,0,4.83820238652538e-08,0.0,0.0,0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,92801.66666666667,0.0
2,2,0,0,0,0,2.91642000700487,0.0,0.0,0x037b392129f7ad2fac6787fefb35779df131856b,369825.0,0.0
1,1,0,0,0,0,1.025259157704271e-12,0.0,0.0,0x037b9e14191238dbfc4e670497b1d4ebf51373ea,0.0,0.0
36,22,0,0,14,0,8522.831653575167,0.0,0.0,0x037bc5471ff04bff3170a1364d2201259c02b127,275344.5142857143,0.0
92,26,20,18,28,0,3417290.487270455,2505299.822554609,2939709.897260549,0x037bef2da33513cfb998e36894d073773d3285f8,70795.79120879121,1.1733964417332614
172,94,22,31,25,0,190778.16540121296,9105.86533736383,9705.827572531116,0x037bf6a1e7b137f824f46313317e033ffeceb613,56302.93567251462,1.0658874486871093
4,2,0,0,2,0,416.65848476251165,0.0,0.0,0x037ca92482ddaae946133ea49e3578ac75bcbef1,538554.3333333334,0.0
2,1,1,0,0,0,2.645722960604026e-09,6.43043961180184,0.0,0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,156.0,0.0
9,6,3,0,0,0,654.9302507342707,1.2830146397918152e-10,0.0,0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,480755.625,0.0
2,2,0,0,0,0,2.03111313866342,0.0,0.0,0x037dfd569defbc08ae28001159b4c49f6d006cff,540340.0,0.0
2,2,0,0,0,0,0.7449938584881093,0.0,0.0,0x037e2847c769d20564502183f524f88baa06b389,659166.0,0.0
38,17,10,5,6,0,787.6458940601939,360.11583930183485,218.70710334625863,0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,125036.7027027027,0.607324309228584
9,1,1,3,4,0,5.379300641423977,2.4226830377545566e-10,4.840831884747743e-10,0x037e908997841df68afb48eb1c9a6e441310abf5,42959.125,1.9981284424372852
1,1,0,0,0,0,0.9847911166735682,0.0,0.0,0x037ef353b228e621872f569be0b0f876e6b78dd6,0.0,0.0
2,0,0,0,2,0,0.0,0.0,0.0,0x037f910b25fe4a3f08da116f9fe026aec93b74e0,507612.0,0.0
2,2,0,0,0,0,2.0738962099421183,0.0,0.0,0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,1190369.0,0.0
32,18,10,2,2,0,2540.395460919742,746.9154863975915,1.6678016001138856e-08,0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,211842.4516129032,2.2329187578607738e-11
2,1,0,0,1,0,9.904269857683758,0.0,0.0,0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,508.0,0.0
1,1,0,0,0,0,0.20868080914649725,0.0,0.0,0x0381d12b94af184aedfc27d326624b70c65fc7b4,0.0,0.0
218,80,34,49,52,3,1901.9191275986989,706.25659038289,239.82485016369432,0x03827daa642b7e409e4d08fb34836c22d0a3556b,32371.188940092165,0.3395718403614127
28,7,14,1,6,0,12922.441088185149,3748.052809342727,3625.221935017321,0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,399491.9259259259,0.9672280833345712
1,1,0,0,0,0,1.1063997367924018e-12,0.0,0.0,0x03845ccfb1173f4810dab66664ce61564fd91ad1,0.0,0.0
9,4,4,1,0,0,2.749528745876478,1.5808035411565675,0.30447644450022987,0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,732620.875,0.1926086553914631
6,2,1,1,2,0,12179.274890105073,9682.961881041769,9702.703722179771,0x0384f296396564cdd310bb398e1dc8a98fb3b137,130588.6,1.0020388225607553
98,43,33,10,12,0,101759.2960648687,81260.50581192,83666.22209960042,0x03851f30cc29d86ee87a492f037b16642838a357,59816.31958762887,1.0296049878553368
1,1,0,0,0,0,1.1030669655335507e-12,0.0,0.0,0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,0.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,0.0,0.0
75,50,6,1,18,0,93940.54506591446,3866.168950433756,9.99878181535668e-09,0x03867a6c590972095f2c82dedede42a62f46952a,103901.68918918919,2.586224746912545e-12
1,1,0,0,0,0,1.5082613757377343e-12,0.0,0.0,0x03873505d18421366d0fa6f27f49694d80dc1fbd,0.0,0.0
3,2,0,0,1,0,8.024359625088469,0.0,0.0,0x0387de98476d2ca45d092ee0cf7af798be4660a1,5950.0,0.0
33,23,4,0,6,0,3318.4776407321015,483.90854942573253,0.0,0x03886228bb749eeba43426d2d6b70eba472f4876,214062.4375,0.0
10,7,2,1,0,0,11936.925165944574,3.2082445696250957e-09,1.2615410859040283e-09,0x0388efdfbd5f519f6c63319b5710d5231dd64868,695826.8888888889,0.393218490213621
5,4,1,0,0,0,1.2396596045188149,0.1136523793834397,0.0,0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,692216.5,0.0
6,2,2,0,0,2,321.8085732140005,128.7558158720002,0.0,0x038a122489ebd2bf9968e02d1203258b49e4832e,299801.4,0.0
3,0,0,0,3,0,0.0,0.0,0.0,0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,0.0,0.0
51,13,12,14,12,0,95636.18156096639,91555.98288742678,94075.57180708504,0x038b15767ebe38fc2002b8c597ec9054021dcf7c,85399.62,1.0275196534425963
1,1,0,0,0,0,1.6257912468045599e-12,0.0,0.0,0x038b7e904b21cf2be68d10dec84eb0e118333e3e,0.0,0.0
29,6,6,4,13,0,1113.9596856401654,508.8254865070131,450.86247308400834,0x038c266d54f2a143b8604343bcaf28caba4e8939,244990.10714285713,0.8860846892302713
47,22,8,12,5,0,20100.618807638744,1096.5745994321974,1108.1181354288988,0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,199427.26086956522,1.01052690441916
24,9,4,5,6,0,72786.59350209941,27165.170822352546,24293.766021944015,0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,143714.91304347827,0.8942982976552524
18,8,4,3,3,0,5099.619191668401,9.66027674704203e-10,9.65235824976429e-10,0x038e8cdb75c6677cfed6854e8b315066f9a909f0,46045.41176470588,0.9991803032682097
25,6,2,5,12,0,506.05831723483954,7.805205247682134e-10,7.80214904052544e-10,0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,26097.583333333332,0.9996084398731728
2,2,0,0,0,0,1.2282290752389708e-12,0.0,0.0,0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,1043076.0,0.0
1,1,0,0,0,0,0.18435311985837638,0.0,0.0,0x038f41dd54f67016088bfceb81841cc1c51a159f,0.0,0.0
2,1,0,0,1,0,1.0985023581862051e-08,0.0,0.0,0x038fbb17eff0c348725c45e1109ef29041250d1d,10.0,0.0
33,5,10,16,2,0,375029.39666436723,145414.2002253539,148328.81214690447,0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,163725.78125,1.0200435164999957
1,1,0,0,0,0,1.1386880362362828e-12,0.0,0.0,0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,0.0,0.0
14,8,1,1,4,0,1624.1852016399735,1.9997883649219357e-10,2.0251361626723153e-10,0x03917b0fc420092b18dcb24e719f44600211eb45,471405.92307692306,1.0126752401379078
58,18,12,12,16,0,89598.6474120781,16501.456538884257,16613.243940067496,0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,78583.47368421052,1.00677439600073
1,1,0,0,0,0,1.1082679263914849e-12,0.0,0.0,0x03925f072fd69b9427b3be238a41d70a946811d9,0.0,0.0
1,1,0,0,0,0,1.2707578825515946,0.0,0.0,0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,0.0,0.0
13,4,5,3,1,0,138950.22697943024,66664.59009594232,21265.383762486115,0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,174431.66666666666,0.3189906925382937
52,23,9,8,12,0,36656.3826109851,26267.864328350202,5205.950600036042,0x0392ea959f551f01d432e1fa26110ef69d55e4c1,143152.1568627451,0.19818705224609368
5,5,0,0,0,0,39.03106789741158,0.0,0.0,0x03933112dd553026128ee4b55831764c39aa1ad8,709961.75,0.0
1,1,0,0,0,0,1.0200515782651722,0.0,0.0,0x03936ba0a4fe117eb026e65b89661438017a07a3,0.0,0.0
71,71,0,0,0,0,0.0002605831286238007,0.0,0.0,0x03936fad73cfd65a108318d917a7d00af8f2b16d,27395.14285714286,0.0
1,1,0,0,0,0,1910.7770508715441,0.0,0.0,0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,0.0,0.0
2,2,0,0,0,0,2.0538607010461366e-12,0.0,0.0,0x03939fefccb572f0279e788a71f5ad34a82a4379,527544.0,0.0
2,2,0,0,0,0,1.7277949394760047e-05,0.0,0.0,0x0395183e0c76a1138913ce3df272ffc747f37237,353645.0,0.0
2,1,1,0,0,0,0.018493637701002864,3.953539031607055e-15,0.0,0x03951f5c12a3b8c7fa09e115024d376077b17720,82.0,0.0
3,2,0,0,1,0,95.35512601072412,0.0,0.0,0x0396147f0b821aa0d2581f8e2dad0c9956255028,129955.5,0.0
5,0,0,0,5,0,0.0,0.0,0.0,0x039630fa4ad7f73738b1541dadf3bad89ffed668,123.0,0.0
1,1,0,0,0,0,1.8304365732094965e-12,0.0,0.0,0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,0.0,0.0
7,2,3,1,1,0,12.840830274560014,5.618885767748279,5.348578752526831,0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,15563.0,0.951893128567771
1,1,0,0,0,0,1.1048741186337352e-12,0.0,0.0,0x039803254c85a3cffca6c0f0822e09a306bbda2e,0.0,0.0
13,3,2,2,4,2,248.0792388490076,99.81719505531143,0.18200049827477263,0x0398b107763c8e7fae5183241d383440ea3623da,143504.25,0.0018233381350169296
2,2,0,0,0,0,2.285947632605005,0.0,0.0,0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,241666.0,0.0
1,1,0,0,0,0,1.3078929314240073e-12,0.0,0.0,0x039a21771e9abbd63a8fdb42e60de6b558c1baae,0.0,0.0
1,1,0,0,0,0,0.16831636389064664,0.0,0.0,0x039a285369490aa7bf4579207c547caf5fbdfb72,0.0,0.0
189,104,68,7,10,0,10464.203930837552,5222.383025673179,1.2232748521672088e-08,0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,25582.962765957447,2.3423690796971472e-12
1,1,0,0,0,0,0.0009924942523682424,0.0,0.0,0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,0.0,0.0
29,11,9,4,5,0,5.092359356051958e-10,3.0975652774382303e-10,3.0968596911512957e-10,0x039b0cac8f2257a805ae79431fc6daf67bd235fa,128528.0,0.9997722126174148
1,1,0,0,0,0,1.1161197392948056e-12,0.0,0.0,0x039b10e499e6b8e711cafc07123654a5b55852d2,0.0,0.0
18,9,5,1,3,0,4635.259748617477,4.358347235661887e-09,1.7598647740053677e-09,0x039b27c7e5771ee0108c87b4162999bea4dd1831,348497.35294117645,0.4037917767555074
1,1,0,0,0,0,1.0014906720000005e-12,0.0,0.0,0x039bb7b830769fe8130ce5a40142fcd49a1452f3,0.0,0.0
1,1,0,0,0,0,1.032357935860214,0.0,0.0,0x039c19df683512cc6255bd549fed1de7d1804ba9,0.0,0.0
1,1,0,0,0,0,2.052434202855172e-12,0.0,0.0,0x039c361579aef4e8df5f7bfe0950dd06af0b1276,0.0,0.0
